instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
335,1/15/2011,1,0,1,10,0,6,0,1,7.38,9.85,59,11.0014,59
336,1/15/2011,1,0,1,11,0,6,0,1,8.2,9.85,55,15.0013,72
337,1/15/2011,1,0,1,12,0,6,0,1,9.84,11.365,48,15.0013,89
338,1/15/2011,1,0,1,13,0,6,0,1,11.48,12.88,38,19.9995,101
339,1/15/2011,1,0,1,14,0,6,0,1,12.3,14.395,39,19.0012,118
340,1/15/2011,1,0,1,15,0,6,0,2,13.12,15.91,36,12.998,129
341,1/15/2011,1,0,1,16,0,6,0,2,13.94,16.665,34,12.998,128
342,1/15/2011,1,0,1,17,0,6,0,2,13.12,15.15,36,19.0012,83
343,1/15/2011,1,0,1,18,0,6,0,2,12.3,14.395,45,16.9979,84
344,1/15/2011,1,0,1,19,0,6,0,2,13.12,15.15,39,16.9979,74
345,1/15/2011,1,0,1,20,0,6,0,2,13.12,15.15,39,16.9979,41
346,1/15/2011,1,0,1,21,0,6,0,2,13.12,15.15,39,15.0013,57
347,1/15/2011,1,0,1,22,0,6,0,2,12.3,15.91,42,7.0015,26
348,1/15/2011,1,0,1,23,0,6,0,1,12.3,14.395,45,19.0012,44
349,1/16/2011,1,0,1,0,0,0,0,1,10.66,15.15,56,0,39
350,1/16/2011,1,0,1,1,0,0,0,1,10.66,13.635,56,8.9981,23
351,1/16/2011,1,0,1,2,0,0,0,1,10.66,14.395,56,6.0032,16
352,1/16/2011,1,0,1,3,0,0,0,1,9.02,13.635,69,0,15
353,1/16/2011,1,0,1,4,0,0,0,1,10.66,12.88,56,11.0014,1
354,1/16/2011,1,0,1,5,0,0,0,2,10.66,12.88,56,11.0014,2
355,1/16/2011,1,0,1,6,0,0,0,2,10.66,12.88,56,11.0014,1
356,1/16/2011,1,0,1,7,0,0,0,2,9.84,10.605,56,19.9995,3
357,1/16/2011,1,0,1,8,0,0,0,1,9.02,10.605,55,19.0012,18
358,1/16/2011,1,0,1,9,0,0,0,1,9.02,10.605,51,16.9979,32
359,1/16/2011,1,0,1,10,0,0,0,1,9.02,10.605,51,19.0012,79
360,1/16/2011,1,0,1,11,0,0,0,1,9.84,11.365,44,16.9979,93
361,1/16/2011,1,0,1,12,0,0,0,1,9.84,10.605,41,19.0012,104
362,1/16/2011,1,0,1,13,0,0,0,1,10.66,11.365,35,19.9995,118
363,1/16/2011,1,0,1,14,0,0,0,1,11.48,13.635,36,16.9979,91
364,1/16/2011,1,0,1,15,0,0,0,1,10.66,12.12,38,16.9979,113
365,1/16/2011,1,0,1,16,0,0,0,1,9.84,11.365,38,15.0013,99
366,1/16/2011,1,0,1,17,0,0,0,1,9.02,10.605,37,16.9979,105
367,1/16/2011,1,0,1,18,0,0,0,1,8.2,10.605,40,11.0014,67
368,1/16/2011,1,0,1,19,0,0,0,1,7.38,9.85,47,8.9981,61
369,1/16/2011,1,0,1,20,0,0,0,1,7.38,9.85,47,11.0014,57
370,1/16/2011,1,0,1,21,0,0,0,1,7.38,9.85,51,11.0014,28
371,1/16/2011,1,0,1,22,0,0,0,2,8.2,10.605,49,8.9981,21
372,1/16/2011,1,0,1,23,0,0,0,2,8.2,11.365,40,7.0015,18
373,1/17/2011,1,0,1,0,1,1,0,2,8.2,9.85,47,15.0013,17
374,1/17/2011,1,0,1,1,1,1,0,2,8.2,9.85,44,12.998,16
375,1/17/2011,1,0,1,2,1,1,0,2,7.38,8.335,43,16.9979,8
376,1/17/2011,1,0,1,3,1,1,0,2,7.38,9.09,43,12.998,2
377,1/17/2011,1,0,1,4,1,1,0,2,7.38,9.85,43,8.9981,3
378,1/17/2011,1,0,1,5,1,1,0,2,7.38,9.85,43,11.0014,1
379,1/17/2011,1,0,1,6,1,1,0,2,7.38,9.09,43,12.998,5
380,1/17/2011,1,0,1,7,1,1,0,2,6.56,9.09,50,8.9981,13
381,1/17/2011,1,0,1,8,1,1,0,2,6.56,7.575,47,15.0013,33
382,1/17/2011,1,0,1,9,1,1,0,2,6.56,7.575,47,15.0013,47
383,1/17/2011,1,0,1,10,1,1,0,2,6.56,7.575,50,16.9979,57
384,1/17/2011,1,0,1,11,1,1,0,2,6.56,7.575,55,12.998,64
385,1/17/2011,1,0,1,12,1,1,0,2,7.38,9.85,47,8.9981,80
386,1/17/2011,1,0,1,13,1,1,0,2,7.38,9.85,47,8.9981,93
387,1/17/2011,1,0,1,14,1,1,0,2,7.38,10.605,43,7.0015,86
388,1/17/2011,1,0,1,15,1,1,0,2,8.2,10.605,47,11.0014,93
389,1/17/2011,1,0,1,16,1,1,0,2,8.2,10.605,47,11.0014,82
390,1/17/2011,1,0,1,17,1,1,0,1,8.2,9.85,51,12.998,71
391,1/17/2011,1,0,1,18,1,1,0,2,7.38,8.335,55,16.9979,92
392,1/17/2011,1,0,1,19,1,1,0,3,7.38,9.09,59,12.998,60
393,1/17/2011,1,0,1,20,1,1,0,3,6.56,7.575,80,12.998,33
394,1/17/2011,1,0,1,21,1,1,0,3,6.56,7.575,80,12.998,27
395,1/17/2011,1,0,1,22,1,1,0,3,5.74,6.06,93,16.9979,13
396,1/17/2011,1,0,1,23,1,1,0,3,6.56,6.82,86,19.0012,4
397,1/18/2011,1,0,1,12,0,2,1,2,8.2,9.09,86,22.0028,3
398,1/18/2011,1,0,1,13,0,2,1,2,8.2,9.85,86,15.0013,22
399,1/18/2011,1,0,1,14,0,2,1,2,9.02,11.365,80,11.0014,28
400,1/18/2011,1,0,1,15,0,2,1,2,9.02,11.365,87,11.0014,35
401,1/18/2011,1,0,1,16,0,2,1,2,9.02,11.365,87,12.998,61
402,1/18/2011,1,0,1,17,0,2,1,2,9.02,11.365,82,12.998,125
403,1/18/2011,1,0,1,18,0,2,1,2,9.02,11.365,80,11.0014,133
404,1/18/2011,1,0,1,19,0,2,1,2,9.02,11.365,80,8.9981,99
405,1/18/2011,1,0,1,20,0,2,1,2,9.02,13.635,87,0,83
406,1/18/2011,1,0,1,21,0,2,1,2,9.02,12.12,93,7.0015,41
407,1/18/2011,1,0,1,22,0,2,1,2,9.02,12.88,93,6.0032,33
408,1/18/2011,1,0,1,23,0,2,1,2,9.02,13.635,93,0,20
409,1/19/2011,1,0,1,0,0,3,1,2,9.02,13.635,93,0,3
410,1/19/2011,1,0,1,1,0,3,1,3,9.02,11.365,93,8.9981,7
411,1/19/2011,1,0,1,2,0,3,1,3,9.02,11.365,93,8.9981,3
412,1/19/2011,1,0,1,4,0,3,1,3,9.02,11.365,93,8.9981,2
413,1/19/2011,1,0,1,5,0,3,1,2,9.02,12.88,93,6.0032,7
414,1/19/2011,1,0,1,6,0,3,1,2,9.02,12.88,93,6.0032,32
415,1/19/2011,1,0,1,7,0,3,1,2,9.84,12.88,92,7.0015,90
416,1/19/2011,1,0,1,8,0,3,1,2,9.84,12.88,93,7.0015,197
417,1/19/2011,1,0,1,9,0,3,1,2,9.84,12.88,93,7.0015,109
418,1/19/2011,1,0,1,10,0,3,1,2,10.66,13.635,93,8.9981,47
419,1/19/2011,1,0,1,11,0,3,1,2,11.48,15.15,87,6.0032,52
420,1/19/2011,1,0,1,12,0,3,1,2,12.3,15.91,81,6.0032,70
421,1/19/2011,1,0,1,13,0,3,1,1,16.4,20.455,62,19.0012,78
422,1/19/2011,1,0,1,14,0,3,1,1,16.4,20.455,58,16.9979,75
423,1/19/2011,1,0,1,15,0,3,1,1,16.4,20.455,54,19.0012,82
424,1/19/2011,1,0,1,16,0,3,1,1,15.58,19.695,58,26.0027,104
425,1/19/2011,1,0,1,17,0,3,1,1,14.76,16.665,57,22.0028,197
426,1/19/2011,1,0,1,18,0,3,1,1,13.94,15.91,61,19.0012,161
427,1/19/2011,1,0,1,19,0,3,1,1,13.12,14.395,57,27.9993,112
428,1/19/2011,1,0,1,20,0,3,1,1,13.12,15.15,49,19.9995,76
429,1/19/2011,1,0,1,21,0,3,1,1,13.12,14.395,49,27.9993,59
430,1/19/2011,1,0,1,22,0,3,1,1,12.3,15.15,52,11.0014,59
431,1/19/2011,1,0,1,23,0,3,1,1,12.3,13.635,52,31.0009,28
432,1/20/2011,1,0,1,0,0,4,1,1,10.66,11.365,56,26.0027,13
433,1/20/2011,1,0,1,1,0,4,1,1,10.66,13.635,56,0,5
434,1/20/2011,1,0,1,2,0,4,1,1,10.66,13.635,56,0,2
435,1/20/2011,1,0,1,3,0,4,1,1,10.66,12.88,56,11.0014,1
436,1/20/2011,1,0,1,4,0,4,1,1,10.66,12.88,56,11.0014,1
437,1/20/2011,1,0,1,5,0,4,1,1,9.84,11.365,60,15.0013,6
438,1/20/2011,1,0,1,6,0,4,1,1,9.02,10.605,60,15.0013,35
439,1/20/2011,1,0,1,7,0,4,1,1,9.02,10.605,55,15.0013,101
440,1/20/2011,1,0,1,8,0,4,1,1,9.02,10.605,55,19.0012,249
441,1/20/2011,1,0,1,9,0,4,1,2,9.84,11.365,52,15.0013,143
442,1/20/2011,1,0,1,10,0,4,1,1,10.66,11.365,48,19.9995,57
443,1/20/2011,1,0,1,11,0,4,1,2,11.48,13.635,45,11.0014,68
444,1/20/2011,1,0,1,12,0,4,1,2,12.3,16.665,42,0,84
445,1/20/2011,1,0,1,13,0,4,1,2,11.48,14.395,45,7.0015,98
446,1/20/2011,1,0,1,14,0,4,1,2,12.3,15.15,45,8.9981,81
447,1/20/2011,1,0,1,15,0,4,1,2,13.12,15.91,45,12.998,70
448,1/20/2011,1,0,1,16,0,4,1,2,12.3,15.15,49,8.9981,91
449,1/20/2011,1,0,1,17,0,4,1,2,12.3,15.91,49,7.0015,215
450,1/20/2011,1,0,1,18,0,4,1,2,10.66,12.88,56,12.998,185
451,1/20/2011,1,0,1,19,0,4,1,1,10.66,11.365,56,22.0028,152
452,1/20/2011,1,0,1,20,0,4,1,2,10.66,12.12,60,19.0012,126
453,1/20/2011,1,0,1,21,0,4,1,2,9.84,11.365,60,16.9979,57
454,1/20/2011,1,0,1,22,0,4,1,2,9.84,10.605,65,19.0012,56
455,1/20/2011,1,0,1,23,0,4,1,2,9.84,10.605,65,22.0028,31
456,1/21/2011,1,0,1,0,0,5,1,2,9.84,11.365,70,16.9979,21
457,1/21/2011,1,0,1,1,0,5,1,2,9.84,11.365,70,16.9979,6
458,1/21/2011,1,0,1,2,0,5,1,3,9.84,12.12,75,11.0014,2
459,1/21/2011,1,0,1,3,0,5,1,3,9.02,10.605,80,19.9995,1
460,1/21/2011,1,0,1,4,0,5,1,2,9.02,12.88,87,6.0032,1
461,1/21/2011,1,0,1,5,0,5,1,1,9.84,9.85,60,27.9993,5
462,1/21/2011,1,0,1,6,0,5,1,1,9.02,10.605,55,16.9979,27
463,1/21/2011,1,0,1,7,0,5,1,1,8.2,9.09,51,19.0012,68
464,1/21/2011,1,0,1,8,0,5,1,1,8.2,9.09,47,22.0028,217
465,1/21/2011,1,0,1,9,0,5,1,1,8.2,9.09,51,23.9994,166
466,1/21/2011,1,0,1,10,0,5,1,1,8.2,8.335,47,31.0009,63
467,1/21/2011,1,0,1,11,0,5,1,1,9.02,9.09,41,31.0009,59
468,1/21/2011,1,0,1,12,0,5,1,1,9.02,9.09,27,39.0007,78
469,1/21/2011,1,0,1,13,0,5,1,1,8.2,7.575,21,39.0007,73
470,1/21/2011,1,0,1,14,0,5,1,1,8.2,7.575,25,35.0008,62
471,1/21/2011,1,0,1,15,0,5,1,1,6.56,6.06,26,30.0026,65
472,1/21/2011,1,0,1,16,0,5,1,1,6.56,6.82,26,23.9994,97
473,1/21/2011,1,0,1,17,0,5,1,1,5.74,6.06,28,23.9994,161
474,1/21/2011,1,0,1,18,0,5,1,1,4.92,6.06,30,16.9979,120
475,1/21/2011,1,0,1,19,0,5,1,1,4.92,5.305,30,22.0028,96
476,1/21/2011,1,0,1,20,0,5,1,1,4.1,3.79,33,27.9993,53
477,1/21/2011,1,0,1,21,0,5,1,1,3.28,3.79,38,19.0012,41
478,1/21/2011,1,0,1,22,0,5,1,1,2.46,1.515,41,26.0027,34
479,1/21/2011,1,0,1,23,0,5,1,1,2.46,2.275,38,22.0028,27
480,1/22/2011,1,0,1,0,0,6,0,1,1.64,1.515,45,16.9979,13
481,1/22/2011,1,0,1,1,0,6,0,2,1.64,0,41,26.0027,12
482,1/22/2011,1,0,1,2,0,6,0,2,1.64,1.515,41,16.9979,11
483,1/22/2011,1,0,1,3,0,6,0,2,1.64,1.515,41,19.0012,7
484,1/22/2011,1,0,1,4,0,6,0,2,0.82,0.76,48,19.9995,3
485,1/22/2011,1,0,1,6,0,6,0,2,0.82,1.515,44,15.0013,2
486,1/22/2011,1,0,1,7,0,6,0,1,0.82,0.76,44,19.0012,8
487,1/22/2011,1,0,1,8,0,6,0,1,0.82,0,44,22.0028,27
488,1/22/2011,1,0,1,9,0,6,0,1,1.64,1.515,41,16.9979,40
489,1/22/2011,1,0,1,10,0,6,0,2,1.64,3.03,41,11.0014,53
490,1/22/2011,1,0,1,11,0,6,0,2,2.46,3.79,38,8.9981,63
491,1/22/2011,1,0,1,12,0,6,0,2,2.46,5.305,38,7.0015,70
492,1/22/2011,1,0,1,13,0,6,0,1,3.28,8.335,35,0,84
493,1/22/2011,1,0,1,14,0,6,0,1,4.1,6.82,33,7.0015,75
494,1/22/2011,1,0,1,15,0,6,0,1,4.92,7.575,28,0,103
495,1/22/2011,1,0,1,16,0,6,0,1,4.92,6.82,28,12.998,83
496,1/22/2011,1,0,1,17,0,6,0,1,4.92,9.85,28,0,67
497,1/22/2011,1,0,1,18,0,6,0,1,3.28,4.545,35,12.998,54
498,1/22/2011,1,0,1,19,0,6,0,1,3.28,5.305,35,8.9981,59
499,1/22/2011,1,0,1,20,0,6,0,1,2.46,3.79,45,11.0014,45
500,1/22/2011,1,0,1,21,0,6,0,1,2.46,5.305,41,6.0032,39
501,1/22/2011,1,0,1,22,0,6,0,1,2.46,7.575,49,0,30
502,1/22/2011,1,0,1,23,0,6,0,1,1.64,3.79,57,7.0015,33
503,1/23/2011,1,0,1,0,0,0,0,1,1.64,3.79,57,7.0015,22
504,1/23/2011,1,0,1,1,0,0,0,1,1.64,3.79,57,7.0015,13
505,1/23/2011,1,0,1,2,0,0,0,1,0.82,3.03,62,8.9981,18
506,1/23/2011,1,0,1,3,0,0,0,1,0.82,3.03,62,8.9981,5
507,1/23/2011,1,0,1,5,0,0,0,2,1.64,3.79,57,7.0015,3
508,1/23/2011,1,0,1,6,0,0,0,2,1.64,3.79,57,7.0015,1
509,1/23/2011,1,0,1,7,0,0,0,1,3.28,5.305,58,11.0014,2
510,1/23/2011,1,0,1,8,0,0,0,1,2.46,3.79,62,11.0014,19
511,1/23/2011,1,0,1,9,0,0,0,1,4.1,3.79,54,23.9994,28
512,1/23/2011,1,0,1,10,0,0,0,1,5.74,5.305,46,26.0027,58
513,1/23/2011,1,0,1,11,0,0,0,1,5.74,6.82,43,15.0013,99
514,1/23/2011,1,0,1,12,0,0,0,1,6.56,6.06,37,31.0009,116
515,1/23/2011,1,0,1,13,0,0,0,1,5.74,5.305,33,26.0027,87
516,1/23/2011,1,0,1,14,0,0,0,1,6.56,6.82,28,23.9994,110
517,1/23/2011,1,0,1,15,0,0,0,1,6.56,6.82,28,23.9994,77
518,1/23/2011,1,0,1,16,0,0,0,1,6.56,6.82,26,22.0028,65
519,1/23/2011,1,0,1,17,0,0,0,1,5.74,5.305,26,26.0027,55
520,1/23/2011,1,0,1,18,0,0,0,1,4.92,6.06,30,16.9979,49
521,1/23/2011,1,0,1,19,0,0,0,1,4.92,6.06,30,19.0012,50
522,1/23/2011,1,0,1,20,0,0,0,1,4.1,5.305,36,16.9979,35
523,1/23/2011,1,0,1,21,0,0,0,1,4.1,5.305,36,12.998,25
524,1/23/2011,1,0,1,22,0,0,0,1,3.28,4.545,38,12.998,28
525,1/23/2011,1,0,1,23,0,0,0,1,2.46,3.03,41,15.0013,21
526,1/24/2011,1,0,1,0,0,1,1,1,2.46,3.03,41,12.998,7
527,1/24/2011,1,0,1,1,0,1,1,1,1.64,2.275,45,12.998,1
528,1/24/2011,1,0,1,3,0,1,1,1,1.64,1.515,45,16.9979,1
529,1/24/2011,1,0,1,4,0,1,1,1,0.82,3.03,48,8.9981,1
530,1/24/2011,1,0,1,5,0,1,1,1,0.82,3.03,48,8.9981,5
531,1/24/2011,1,0,1,6,0,1,1,1,0.82,3.79,48,6.0032,15
532,1/24/2011,1,0,1,7,0,1,1,1,0.82,6.06,48,0,84
533,1/24/2011,1,0,1,8,0,1,1,1,1.64,6.82,49,0,177
534,1/24/2011,1,0,1,9,0,1,1,1,2.46,7.575,41,0,102
535,1/24/2011,1,0,1,10,0,1,1,1,4.1,6.82,42,0,40
536,1/24/2011,1,0,1,11,0,1,1,1,4.1,6.06,46,8.9981,46
537,1/24/2011,1,0,1,12,0,1,1,2,4.92,6.82,42,12.998,63
538,1/24/2011,1,0,1,13,0,1,1,2,5.74,6.82,43,15.0013,60
539,1/24/2011,1,0,1,14,0,1,1,2,5.74,6.82,46,15.0013,45
540,1/24/2011,1,0,1,15,0,1,1,1,6.56,8.335,40,11.0014,57
541,1/24/2011,1,0,1,16,0,1,1,1,6.56,7.575,47,16.9979,70
542,1/24/2011,1,0,1,17,0,1,1,1,5.74,6.06,50,16.9979,184
543,1/24/2011,1,0,1,18,0,1,1,1,5.74,6.82,59,12.998,153
544,1/24/2011,1,0,1,19,0,1,1,1,5.74,7.575,54,11.0014,106
545,1/24/2011,1,0,1,20,0,1,1,1,5.74,6.82,59,12.998,81
546,1/24/2011,1,0,1,21,0,1,1,1,5.74,7.575,63,11.0014,59
547,1/24/2011,1,0,1,22,0,1,1,2,5.74,6.82,63,15.0013,35
548,1/24/2011,1,0,1,23,0,1,1,2,6.56,7.575,64,16.9979,24
549,1/25/2011,1,0,1,0,0,2,1,2,6.56,6.82,69,19.0012,9
550,1/25/2011,1,0,1,1,0,2,1,2,6.56,8.335,69,11.0014,5
551,1/25/2011,1,0,1,2,0,2,1,1,6.56,7.575,69,15.0013,2
552,1/25/2011,1,0,1,4,0,2,1,1,5.74,8.335,74,7.0015,1
553,1/25/2011,1,0,1,5,0,2,1,1,5.74,6.82,74,15.0013,9
554,1/25/2011,1,0,1,6,0,2,1,1,6.56,9.09,74,7.0015,36
555,1/25/2011,1,0,1,7,0,2,1,1,6.56,7.575,74,15.0013,108
556,1/25/2011,1,0,1,8,0,2,1,2,6.56,9.09,74,8.9981,238
557,1/25/2011,1,0,1,9,0,2,1,2,8.2,11.365,64,6.0032,144
558,1/25/2011,1,0,1,10,0,2,1,2,9.02,12.12,60,7.0015,55
559,1/25/2011,1,0,1,11,0,2,1,2,9.84,12.12,60,8.9981,61
560,1/25/2011,1,0,1,12,0,2,1,2,10.66,14.395,56,6.0032,106
561,1/25/2011,1,0,1,13,0,2,1,2,10.66,13.635,56,8.9981,93
562,1/25/2011,1,0,1,14,0,2,1,2,12.3,16.665,45,0,68
563,1/25/2011,1,0,1,15,0,2,1,2,13.12,17.425,42,0,84
564,1/25/2011,1,0,1,16,0,2,1,2,13.12,17.425,42,0,116
565,1/25/2011,1,0,1,17,0,2,1,1,12.3,16.665,45,0,222
566,1/25/2011,1,0,1,18,0,2,1,2,12.3,15.91,49,6.0032,225
567,1/25/2011,1,0,1,19,0,2,1,2,10.66,12.88,65,11.0014,146
568,1/25/2011,1,0,1,20,0,2,1,1,9.84,11.365,65,12.998,119
569,1/25/2011,1,0,1,21,0,2,1,1,9.84,11.365,65,12.998,45
570,1/25/2011,1,0,1,22,0,2,1,1,9.02,11.365,64,11.0014,53
571,1/25/2011,1,0,1,23,0,2,1,2,9.02,11.365,64,11.0014,40
572,1/26/2011,1,0,1,0,0,3,1,2,9.02,11.365,69,8.9981,17
573,1/26/2011,1,0,1,1,0,3,1,2,9.84,12.12,65,8.9981,5
574,1/26/2011,1,0,1,2,0,3,1,3,9.02,11.365,69,12.998,10
575,1/26/2011,1,0,1,5,0,3,1,3,8.2,9.09,86,19.0012,1
576,1/26/2011,1,0,1,6,0,3,1,3,8.2,9.09,86,19.0012,8
577,1/26/2011,1,0,1,7,0,3,1,3,9.02,10.605,87,19.9995,30
578,1/26/2011,1,0,1,8,0,3,1,3,9.02,10.605,87,19.9995,72
579,1/26/2011,1,0,1,9,0,3,1,3,9.02,10.605,87,19.9995,58
580,1/26/2011,1,0,1,10,0,3,1,3,9.02,10.605,93,19.0012,28
581,1/26/2011,1,0,1,11,0,3,1,3,9.02,9.85,93,22.0028,41
582,1/26/2011,1,0,1,12,0,3,1,3,9.02,9.85,93,22.0028,48
583,1/26/2011,1,0,1,13,0,3,1,3,9.02,9.85,93,22.0028,47
584,1/26/2011,1,0,1,14,0,3,1,3,9.02,9.85,93,23.9994,36
585,1/26/2011,1,0,1,15,0,3,1,3,9.02,9.09,93,31.0009,43
586,1/26/2011,1,0,1,16,0,3,1,4,9.02,9.85,93,22.0028,36
587,1/26/2011,1,0,1,17,0,3,1,3,8.2,9.09,93,23.9994,26
588,1/27/2011,1,0,1,16,0,4,1,1,9.02,11.365,55,12.998,24
589,1/27/2011,1,0,1,17,0,4,1,1,9.02,12.12,55,7.0015,84
590,1/27/2011,1,0,1,18,0,4,1,1,8.2,11.365,69,6.0032,104
591,1/27/2011,1,0,1,19,0,4,1,1,8.2,11.365,69,6.0032,79
592,1/27/2011,1,0,1,20,0,4,1,1,7.38,10.605,74,6.0032,59
593,1/27/2011,1,0,1,21,0,4,1,1,7.38,10.605,74,6.0032,38
594,1/27/2011,1,0,1,22,0,4,1,1,7.38,10.605,74,6.0032,27
595,1/27/2011,1,0,1,23,0,4,1,1,7.38,9.85,80,11.0014,16
596,1/28/2011,1,0,1,0,0,5,1,2,8.2,10.605,75,8.9981,9
597,1/28/2011,1,0,1,1,0,5,1,2,8.2,10.605,75,8.9981,3
598,1/28/2011,1,0,1,2,0,5,1,2,8.2,10.605,75,11.0014,2
599,1/28/2011,1,0,1,3,0,5,1,2,8.2,11.365,75,7.0015,1
600,1/28/2011,1,0,1,5,0,5,1,2,7.38,10.605,80,7.0015,4
601,1/28/2011,1,0,1,6,0,5,1,2,7.38,9.85,80,8.9981,16
602,1/28/2011,1,0,1,7,0,5,1,2,6.56,9.85,86,6.0032,60
603,1/28/2011,1,0,1,8,0,5,1,2,6.56,9.85,86,6.0032,157
604,1/28/2011,1,0,1,9,0,5,1,3,7.38,10.605,86,6.0032,101
605,1/28/2011,1,0,1,10,0,5,1,3,7.38,10.605,86,7.0015,49
606,1/28/2011,1,0,1,11,0,5,1,3,7.38,10.605,93,7.0015,30
607,1/28/2011,1,0,1,12,0,5,1,3,7.38,10.605,93,7.0015,29
608,1/28/2011,1,0,1,13,0,5,1,3,7.38,10.605,93,7.0015,31
609,1/28/2011,1,0,1,14,0,5,1,3,9.02,13.635,80,0,38
610,1/28/2011,1,0,1,15,0,5,1,2,8.2,12.88,86,0,41
611,1/28/2011,1,0,1,16,0,5,1,1,9.02,13.635,80,0,80
612,1/28/2011,1,0,1,17,0,5,1,1,9.84,12.12,75,8.9981,149
613,1/28/2011,1,0,1,18,0,5,1,1,9.84,11.365,75,12.998,109
614,1/28/2011,1,0,1,19,0,5,1,2,9.84,12.12,75,8.9981,89
615,1/28/2011,1,0,1,20,0,5,1,2,9.84,11.365,70,12.998,62
616,1/28/2011,1,0,1,21,0,5,1,2,9.02,11.365,75,8.9981,58
617,1/28/2011,1,0,1,22,0,5,1,1,9.84,10.605,65,23.9994,26
618,1/28/2011,1,0,1,23,0,5,1,1,9.84,11.365,60,15.0013,23
619,1/29/2011,1,0,1,0,0,6,0,1,9.02,9.85,64,23.9994,28
620,1/29/2011,1,0,1,1,0,6,0,1,9.02,11.365,64,12.998,20
621,1/29/2011,1,0,1,2,0,6,0,1,9.02,11.365,64,11.0014,15
622,1/29/2011,1,0,1,3,0,6,0,1,8.2,10.605,64,8.9981,8
623,1/29/2011,1,0,1,4,0,6,0,1,6.56,9.09,69,7.0015,3
624,1/29/2011,1,0,1,6,0,6,0,1,6.56,9.09,64,8.9981,2
625,1/29/2011,1,0,1,7,0,6,0,1,6.56,9.09,59,7.0015,5
626,1/29/2011,1,0,1,8,0,6,0,1,7.38,9.85,55,11.0014,34
627,1/29/2011,1,0,1,9,0,6,0,1,7.38,10.605,59,6.0032,34
628,1/29/2011,1,0,1,10,0,6,0,2,7.38,10.605,64,7.0015,55
629,1/29/2011,1,0,1,11,0,6,0,2,7.38,9.85,64,8.9981,64
630,1/29/2011,1,0,1,12,0,6,0,2,8.2,9.85,59,12.998,78
631,1/29/2011,1,0,1,13,0,6,0,2,9.02,11.365,55,11.0014,65
632,1/29/2011,1,0,1,14,0,6,0,2,9.02,11.365,60,8.9981,99
633,1/29/2011,1,0,1,15,0,6,0,1,9.02,10.605,69,16.9979,120
634,1/29/2011,1,0,1,16,0,6,0,1,9.84,12.12,60,11.0014,107
635,1/29/2011,1,0,1,17,0,6,0,1,9.84,14.395,60,0,91
636,1/29/2011,1,0,1,18,0,6,0,1,9.02,11.365,69,8.9981,68
637,1/29/2011,1,0,1,19,0,6,0,2,9.02,10.605,69,16.9979,58
638,1/29/2011,1,0,1,20,0,6,0,1,7.38,10.605,74,6.0032,43
639,1/29/2011,1,0,1,21,0,6,0,1,7.38,10.605,74,6.0032,36
640,1/29/2011,1,0,1,22,0,6,0,1,6.56,9.85,80,6.0032,32
641,1/29/2011,1,0,1,23,0,6,0,1,6.56,9.85,80,6.0032,33
642,1/30/2011,1,0,1,0,0,0,0,1,6.56,9.09,80,7.0015,33
643,1/30/2011,1,0,1,1,0,0,0,1,5.74,10.605,80,0,29
644,1/30/2011,1,0,1,2,0,0,0,1,6.56,11.365,80,0,11
645,1/30/2011,1,0,1,3,0,0,0,1,5.74,10.605,93,0,8
646,1/30/2011,1,0,1,4,0,0,0,1,5.74,10.605,93,0,1
647,1/30/2011,1,0,1,5,0,0,0,1,5.74,10.605,86,0,3
648,1/30/2011,1,0,1,7,0,0,0,1,5.74,10.605,86,0,3
649,1/30/2011,1,0,1,8,0,0,0,2,5.74,10.605,86,0,12
650,1/30/2011,1,0,1,9,0,0,0,2,6.56,11.365,80,0,38
651,1/30/2011,1,0,1,10,0,0,0,2,7.38,12.12,80,0,64
652,1/30/2011,1,0,1,11,0,0,0,1,9.02,13.635,75,0,59
653,1/30/2011,1,0,1,12,0,0,0,1,12.3,15.91,52,7.0015,97
654,1/30/2011,1,0,1,13,0,0,0,1,11.48,14.395,61,7.0015,84
655,1/30/2011,1,0,1,14,0,0,0,1,11.48,15.15,61,6.0032,122
656,1/30/2011,1,0,1,15,0,0,0,1,12.3,16.665,56,0,109
657,1/30/2011,1,0,1,16,0,0,0,1,12.3,16.665,56,0,123
658,1/30/2011,1,0,1,17,0,0,0,1,12.3,14.395,56,12.998,77
659,1/30/2011,1,0,1,18,0,0,0,1,10.66,12.88,65,11.0014,65
660,1/30/2011,1,0,1,19,0,0,0,1,10.66,12.88,65,12.998,55
661,1/30/2011,1,0,1,20,0,0,0,2,10.66,13.635,65,7.0015,33
662,1/30/2011,1,0,1,21,0,0,0,2,9.84,12.12,70,11.0014,28
663,1/30/2011,1,0,1,22,0,0,0,2,9.84,11.365,70,12.998,21
664,1/30/2011,1,0,1,23,0,0,0,2,9.84,10.605,65,19.0012,21
665,1/31/2011,1,0,1,0,0,1,1,2,9.84,11.365,65,15.0013,7
666,1/31/2011,1,0,1,1,0,1,1,1,9.02,10.605,64,16.9979,7
667,1/31/2011,1,0,1,2,0,1,1,1,9.02,11.365,64,12.998,1
668,1/31/2011,1,0,1,3,0,1,1,1,9.02,11.365,64,12.998,2
669,1/31/2011,1,0,1,4,0,1,1,1,8.2,9.85,59,15.0013,2
